,0
94,0.26760454812065165
95,0.3691222658853562
96,0.36951996416587507
97,0.04317128510750276
98,0.026855011303263683
99,0.23807279979590296
100,0.304095547954706
101,0.16450860630633257
102,0.22223282358369945
103,0.3366932537864413
104,0.09506102008134351
105,0.05283276970316083
106,0.11880589691536969
107,0.510967089568203
108,0.22590918683381214
109,0.31381287749139647
110,0.13339905606797844
111,0.12693873958457566
112,0.22652681319526674
113,0.20294082644991077
114,0.08710764451545354
115,0.23355617091212022
116,0.20311124595957825
117,0.18169642089384375
118,0.03383143099463792
119,0.05079848861511388
120,0.06296972553236642
121,0.25165709685567894
122,0.21112861095856494
123,0.04244942156844214
124,0.03559892271277132
125,0.2032041249032581
126,0.39779870772715853
127,0.10521895064514075
128,0.047819608091045074
129,0.16424303042563085
130,0.05479370301330389
131,0.0670792400269307
132,0.09257046053479034
133,0.02728760033871426
134,0.06489404294034269
135,0.06640818491356527
136,0.44977187024435045
137,0.1238117339090616
138,0.23387042908200142
139,0.2131074656153491
140,0.0875827073063956
141,0.15641938572096403
142,0.24545310197710826
143,0.2221682376354861
144,0.3153000746424343
145,0.1491977652552949
146,0.08870373512896088
147,0.19469486151351456
148,0.11909341885135234
149,0.050340911590401466
150,0.1246091005132436
151,0.2779369047351658
152,0.07826479321562752
153,0.18824815330280562
154,0.0567930326505926
155,0.1856340632954333
156,0.045565911035566356
157,0.3326581408272646
158,0.4641193819900773
159,0.16181397517910792
160,0.12312995409151704
161,0.045234819247509224
162,0.0498507674186359
163,0.28719490495847455
164,0.13516291754117152
165,0.23206056081625495
166,0.1653831430806186
167,0.10848812691856997
168,0.18902749598676008
169,0.057693001311823734
170,0.11036506397574537
171,0.03107722960798078
172,0.17810092710234798
173,0.1864690646744179
174,0.22286509844889074
175,0.15375558548182022
176,0.26078978116605733
177,0.18764753154434163
178,0.24857616615195224
179,0.19152140272710258
180,0.1596605560577453
181,0.4163598151102437
182,0.04613263351838304
183,0.2326377222761931
184,0.19500696479146204
185,0.09068194773495773
186,0.2929091576599425
187,0.25844928596870287
188,0.4400877701934314
189,0.37023785246698165
190,0.2819406705724187
191,0.08269277254019977
192,0.17639227086928302
193,0.2594623184269859
194,0.16308467863522294
195,0.09381675198763431
196,0.03457658763179857
197,0.06590820864786613
198,0.255598044303164
199,0.07247666776396472
200,0.06094565647985746
201,0.21666471023429107
202,0.056748503226237305
203,0.39931411948679674
204,0.1981302069509529
205,0.2020184789721006
206,0.1749564728328919
207,0.12896509456631156
208,0.2711197439501013
209,0.06712272281660002
210,0.09663024466851253
211,0.08716869032510272
212,0.08503475048838195
213,0.1604802227530278
214,0.09708763364864038
215,0.03785290102780221
216,0.28633625909982136
217,0.11878223493394274
218,0.2569459662387995
219,0.11596153552071482
220,0.19509163171377003
221,0.04904271125559187
222,0.10107479885743138
223,0.24045791193526067
224,0.12765152916304143
225,0.3410413039198964
226,0.2869258077171097
227,0.04859939471453836
228,0.11684470557829167
229,0.22642204195193366
230,0.1133136555990564
231,0.4412809656434038
232,0.39259258370728034
233,0.056893475561145844
234,0.05192895562139556
235,0.15130185939800428
236,0.33396017432080577
237,0.09933364985833647
238,0.08571304859104657
239,0.23838038916140045
240,0.048655366978025506
241,0.1688264084851516
242,0.29960682275657363
243,0.0809884619645723
244,0.21591401946596345
245,0.0764165968963941
246,0.1569385855738951
247,0.07719853414691454
248,0.23324582675415137
249,0.055886096624387406
250,0.07530179070633879
251,0.07039141972865295
252,0.15629308911681533
253,0.3494640786592433
254,0.3475710077403066
255,0.12037609003254246
256,0.27001031244631435
257,0.1589689132460641
258,0.12438389307220193
259,0.23713073104840748
260,0.0476844361475105
261,0.3021304208595351
262,0.17924665916927368
263,0.10283058826523778
264,0.0905556109640275
265,0.15776199842352556
266,0.1190846317613086
267,0.3767660239751452
268,0.08666568138231612
269,0.05910418459096774
270,0.2606943388038298
271,0.10224679710559358
272,0.14338957270848715
273,0.14044118902993277
274,0.44642870047824956
275,0.11819714662736913
276,0.4832770663139211
277,0.03842722947972193
278,0.14752707900703685
279,0.10870411871539565
280,0.32890356788624203
281,0.24260025236380736
282,0.22628689139736874
283,0.1947015242814614
284,0.3626082384587149
285,0.09535432162887852
286,0.16702314759955486
287,0.3546309109783038
288,0.04639178333204978
289,0.19960558639088374
290,0.2368280578479754
291,0.10034742216374361
292,0.37452165344826044
293,0.15418166956572865
294,0.10767377613002733
295,0.0676290054863865
296,0.22146428563388024
297,0.1777430686617225
298,0.1753822750876891
299,0.08277478063548728
300,0.09742874510213337
301,0.0731102780403542
302,0.2337317610433488
303,0.0526816525510666
304,0.15937678387951607
305,0.1527191235302014
306,0.1736797485836225
307,0.03567971380198211
308,0.3252478990847112
309,0.16709133434006282
310,0.14953332781752468
311,0.07646302201638655
312,0.23021269283926196
313,0.35571006288059465
314,0.1255083868717867
315,0.27349462035983196
316,0.19696709322904551
317,0.03663081793099971
318,0.12242014892833812
319,0.25282655770104434
320,0.0536435459508482
321,0.13607173225378638
322,0.21234435716780767
323,0.05291851176689414
324,0.21186284994450766
325,0.026722988371257562
326,0.2868445264112371
327,0.08190103814454805
328,0.04089771819269739
329,0.2487542541643367
330,0.31279713010359084
331,0.24475177640522225
332,0.24522833473013264
333,0.08417645442267002
334,0.09174233309579244
335,0.07278835714449115
336,0.2514248449192238
337,0.12713650133882387
338,0.4516929627424459
339,0.18265281297896466
340,0.07407606025089486
341,0.231503566389138
342,0.16111925599490545
343,0.30627808727507866
344,0.2556025466199552
345,0.17489101942733679
346,0.11079546648353536
347,0.19085513519586794
348,0.19987505588993762
349,0.08786385764598113
350,0.07896060880339524
351,0.12443302402568664
352,0.09056413201131897
353,0.12134170633276715
354,0.35020000974300186
355,0.12897559575098735
356,0.11559845805002665
357,0.31471354874380186
358,0.02991379438946712
359,0.08454157157828121
360,0.04201607721950065
361,0.1582265412292146
362,0.10567462329422306
363,0.24541303058150454
364,0.22806574449291978
365,0.26778159608133173
366,0.2647349400560692
367,0.2883754201439803
368,0.23078412428302086
369,0.1294918507428379
370,0.283846739671517
371,0.43090733382560165
372,0.11673345084657832
373,0.06437452635245608
374,0.11920389372136657
375,0.045002071655063286
376,0.04802418892976687
377,0.2061299864259008
378,0.14467766045133357
379,0.08617425379476074
380,0.11897522276283591
381,0.1966422388132243
382,0.1206071070431398
383,0.06957159849796435
384,0.24604320312212263
385,0.054901757291023104
386,0.05199495940831599
387,0.08554151968059522
388,0.16693529406860966
389,0.07766816874879662
390,0.05111499819620511
391,0.2194014967117184
392,0.10312414613643371
393,0.18909988882715206
394,0.12631269681135243
395,0.12536510540778725
396,0.07496577769037999
397,0.128920921541854
398,0.2141678267606232
399,0.0789173321667773
400,0.36247706566617904
401,0.12724020845247494
402,0.24091417682956667
403,0.2670042687498511
404,0.04131667734848613
405,0.21616994893667027
406,0.06234363365236458
407,0.16226673586139986
408,0.15501684088388648
409,0.33297516937694877
410,0.13356610860327175
411,0.030619128181462136
412,0.03719499813656695
413,0.12941311807366954
414,0.059146360629811136
415,0.17955071130441233
416,0.17161527846913696
417,0.2612505805284944
418,0.21532560250305072
419,0.11446935529171974
420,0.3488390331572079
421,0.3136783980729582
422,0.11110257735006986
423,0.10997391652706083
424,0.11310035501899458
425,0.0770083822389133
426,0.20501077620171923
427,0.2467173553203119
428,0.24035177419653334
429,0.3390999573641109
430,0.18845882841212666
431,0.10347737226869094
432,0.04250230532101036
433,0.11843756662097892
434,0.0827113494185902
435,0.18858143716272252
436,0.3940658592283481
437,0.1112392274307817
438,0.17885034503662478
439,0.14871334396637292
440,0.06732679205797122
441,0.0758368748350278
442,0.19028040564991366
443,0.15961630578386052
444,0.271640146396278
445,0.2642619129378023
446,0.06193770807467552
447,0.12668810927695923
448,0.3182558071934595
449,0.06546696000932568
450,0.16281425755855536
451,0.4947868203734165
452,0.2717582125808968
453,0.16365439273796598
454,0.16151049604009834
455,0.18625700075903487
456,0.07454844654084866
457,0.1164452847774585
458,0.3297338424414174
459,0.23667866132493504
460,0.10587998207659695
461,0.1393718367139451
462,0.12290416441515464
463,0.055817386706568606
464,0.08528392994745157
465,0.2733520721276376
466,0.17940849054928507
467,0.10921695072091701
468,0.14438409844542682
469,0.21519255156641737
470,0.2465160591751745
471,0.1230750929845854
472,0.1313110872461268
473,0.27743818916416746
474,0.1594396908091545
475,0.06781160416455224
476,0.2977850933401283
477,0.07401399771940144
478,0.09601559894229843
479,0.09851433348025088
480,0.034882877184108374
481,0.28848523566885514
482,0.03903224893536578
483,0.41430523333882024
484,0.0743727763494484
485,0.27821299722837944
486,0.03884062097924632
487,0.21208377856410068
488,0.09595981100368088
489,0.14793741602799526
490,0.24196749164347145
491,0.1350925024154863
492,0.12447733891939788
493,0.2626053417505211
494,0.09341848659754699
495,0.17276675431265257
496,0.363998317121006
497,0.03351076291739643
498,0.4048469481796457
499,0.19417141242617494
500,0.08400959315311744
501,0.10695980681771304
502,0.15434463756571587
503,0.22657355501661694
504,0.13227898371481825
505,0.28886098302040014
506,0.03805610174781439
507,0.2409672761401832
508,0.09419380388493065
509,0.13540923524251675
510,0.09435482929618516
511,0.08511757820385624
512,0.1802026459533599
513,0.29119078874079063
514,0.03832932517359546
515,0.04103932884969534
516,0.05835733420985913
517,0.37477854257632265
518,0.09940688337071796
519,0.19784310359236615
520,0.10283823824793277
521,0.2206177915168379
522,0.17301038343309322
523,0.05922189585322772
524,0.2799288599341841
525,0.15423104729381734
526,0.12261632463216865
527,0.15179168339634397
528,0.17196395751084276
529,0.22391933243634585
530,0.15172979272544096
531,0.1933561600173355
532,0.17945217313972023
533,0.13546403914204652
534,0.07476075470255285
535,0.20283700038666053
536,0.10813140643753048
537,0.17966400672606295
538,0.038340838360879544
539,0.03651602272062918
540,0.2521004647965112
541,0.1483928072541499
542,0.07757119908603635
543,0.038330374431414724
544,0.23516067562407178
545,0.2591816768837231
546,0.11367630472445261
547,0.3810558901334088
548,0.10055089462476711
549,0.19372629561040972
550,0.15886083519349753
551,0.2074991033036072
552,0.32531301217589104
553,0.25748869397434965
554,0.2394728064039403
555,0.21441565476952024
556,0.18250958342828572
557,0.25689260311464374
558,0.04612043219422717
559,0.27863165365739995
560,0.12795262120926937
561,0.08325028832956893
562,0.08748532690343333
563,0.2338730546481987
564,0.25097974651678645
565,0.24693953612819655
566,0.06320188128890257
567,0.19422340130560334
568,0.07290795184525305
569,0.2957262300250087
570,0.07345976898816058
571,0.2390396383365714
572,0.1266099042967947
573,0.23232606056061156
574,0.15882135187483562
575,0.23873656894336023
576,0.243920057553209
577,0.0945596558008314
578,0.46117533207617756
579,0.16771848105713702
580,0.27879611506836666
581,0.12454629201531084
582,0.07845591247682905
583,0.18663199019453897
584,0.2994782145275162
585,0.16712962621062533
586,0.18020347085171678
587,0.04398096748821386
588,0.0611294943503942
589,0.053202132686510986
590,0.29213242636773484
591,0.2207120978532687
592,0.19846575526527738
593,0.08241438871834177
594,0.1199442672101411
595,0.23364553855546175
596,0.18730010262231944
597,0.15340280754668234
598,0.18096384435399557
599,0.08082503828525811
600,0.07334324749676734
601,0.15951114783526057
602,0.2727878236916942
603,0.17324044422598212
604,0.051606682619015236
605,0.1519145824208826
606,0.24888439990375383
607,0.18712588814224537
608,0.09531117310733177
609,0.07786649706337873
610,0.19289812995047784
611,0.20686397313691743
612,0.09670927853769114
613,0.03381103471014734
614,0.039833597815729496
615,0.13860731193552997
616,0.2151816956368625
617,0.13158532446962676
618,0.20114381004293602
619,0.22160255081938243
620,0.03507827554224727
621,0.09724205573596531
622,0.1663467373627854
623,0.07051852153696864
624,0.15737218491965396
625,0.21399703363023626
626,0.18323915244620093
627,0.10342529268870541
628,0.19193918907291704
629,0.4934018321330372
630,0.11339530984700848
631,0.11424125098641799
632,0.23097000295266853
633,0.2512973924570652
634,0.12917311676023746
635,0.10889160416811194
636,0.21563789961214042
637,0.12383029853333319
638,0.1406281933915751
639,0.44497818823636426
640,0.15503449609934342
641,0.19236350155865747
642,0.19985464980844467
643,0.33630340844406453
644,0.4022109636914113
645,0.1025437778570293
646,0.26719106212054483
647,0.15312305086749312
648,0.1485291996047408
649,0.31248083037750546
650,0.0864990709897107
651,0.11392407851084037
652,0.1743180496336989
653,0.047465548546649354
654,0.1525788945018177
655,0.18912495231327994
656,0.26630999151742185
657,0.456584606798303
658,0.22447387013885806
659,0.18320599245742253
660,0.05368657741813009
661,0.07038628987236652
662,0.08252310135559675
663,0.1649139616722905
664,0.3315970632857514
665,0.038986571221659355
666,0.11286032174149183
667,0.1065676163237513
668,0.17444371256481925
669,0.1645564729944277
670,0.15312409083905631
671,0.3066438641763268
672,0.166791186476611
673,0.3337879763193457
674,0.21956741306903696
675,0.27943068579519437
676,0.5322960475643096
677,0.13419744182705112
678,0.089362288734408
679,0.21017913618438772
680,0.22504754327235002
681,0.31746116736383057
682,0.05525738974893088
683,0.3229242008149937
684,0.06762413092092476
685,0.37376781909662243
686,0.27244027510332697
687,0.08445093317808769
688,0.13455339290146426
689,0.10282521837725091
690,0.1062362643256066
691,0.1738811602892255
692,0.09500442801958563
693,0.14721054739696443
694,0.22333587279739844
695,0.1351513284136473
696,0.24232481913831566
697,0.18389761112852704
698,0.14804870891654112
699,0.06177969366797774
700,0.3495597227403842
701,0.3802818434584429
702,0.16893203493761244
703,0.20187351667637457
704,0.15320828584768278
705,0.13020907437246787
706,0.2161997172268242
707,0.27812462263921583
708,0.07234362170692121
709,0.2708347173152216
710,0.21338224882221365
711,0.1620447800366634
712,0.058826552452212306
713,0.10271030037762188
714,0.11518414691537897
715,0.05405043853107342
716,0.050107833416284095
717,0.03396600366594641
718,0.21352570909446475
719,0.1282021305810281
720,0.11489047131110468
721,0.21099703389318616
722,0.3950724688895763
723,0.35181413565298536
724,0.16418689679441714
725,0.06332499986963556
726,0.12558496205248446
727,0.10169657890695855
728,0.2884349191018149
729,0.22210567801643677
730,0.11511368531233787
731,0.1233248035391476
732,0.1363898132810214
733,0.13795163653833947
734,0.1325309559267774
735,0.09474441839917178
736,0.10653196546971282
737,0.25725853946176985
738,0.0534683110656285
739,0.1035153789825392
740,0.3041361111632291
741,0.23317149956442973
742,0.09623903415798689
743,0.20717658009901765
744,0.11279153766542738
745,0.3497660086451354
746,0.16610276826941417
747,0.14027332262413894
748,0.0803557121216607
749,0.2783254377835689
750,0.15257112424261976
751,0.1859884806072134
752,0.21797194659012442
753,0.15246134368689773
754,0.3302224444482356
755,0.2452545437764542
756,0.0844092854910584
757,0.3148731636972963
758,0.12114715421481777
759,0.30536903645949903
760,0.256557276668796
761,0.20149081476940192
762,0.1949478707126989
763,0.14865284773821855
764,0.15243123516676826
765,0.1653940343530885
766,0.14068829611528993
767,0.15581682221182228
768,0.05792269879882801
769,0.11664510082206012
770,0.11300140298750033
771,0.23248392414929706
772,0.12943008731564115
773,0.2252124838787078
774,0.0722738483844389
775,0.142491212894979
776,0.2306735603956821
777,0.3082321189511214
778,0.21143138880591966
779,0.15268762720459683
780,0.15380957093032366
781,0.10329202124719003
782,0.053953274363908
783,0.2015143246018124
784,0.04503368814903553
785,0.2677433995523065
786,0.1114114910109194
787,0.07629270803761336
788,0.35903783995485333
789,0.0486273680047532
790,0.18628934678596829
791,0.14868686120544156
792,0.18950159418357146
793,0.11582917101861075
794,0.14189179377795855
795,0.2284464372333986
796,0.03590451505712116
797,0.3655976154598383
798,0.08844212571434601
799,0.2141215728237994
800,0.04884619652972331
801,0.042726689140107785
802,0.24131699447770746
803,0.03589628534962625
804,0.20849455151619944
805,0.22094214104366117
806,0.2611806876714777
807,0.12152057632252833
808,0.1938279478837174
809,0.20379467325877948
810,0.122226243449202
811,0.2648359212880734
812,0.23618297980550063
813,0.03530916584636856
814,0.11945695856168644
815,0.10373185199352462
816,0.022858208387518838
817,0.10958914899866777
818,0.16194128235337946
819,0.16875234111937668
820,0.07032602286170982
821,0.24142925194646744
822,0.3556884654270439
823,0.14412997810996242
824,0.20954510581831465
825,0.16973046205126027
826,0.09375510747247837
827,0.18566485569046054
828,0.18450912183937693
829,0.507945532321117
830,0.051334816725305994
831,0.19808594767628887
832,0.06620989262403411
833,0.10544464006109217
834,0.29236017931016506
835,0.12751264555345093
836,0.057447681345752746
837,0.1652592807004426
838,0.1816979275700555
839,0.06040846866453365
840,0.2088223009731959
841,0.4544271766606817
842,0.16729217605932184
843,0.13718463650961427
844,0.2235412189195874
845,0.2323819976024616
846,0.1185654215226175
847,0.3163710330523652
848,0.24495587122598958
849,0.05841590888903749
850,0.0812434052090482
851,0.06374719857472996
852,0.25934038665164216
853,0.24184430504704385
854,0.06509986128074952
855,0.06663668003135115
856,0.1842594573774465
857,0.1597201709930676
858,0.1527252124681248
859,0.2776011814033008
860,0.23391613700975009
861,0.33805387136817966
862,0.02868189190098216
863,0.27790802837041056
864,0.20249840243840772
865,0.0709211372878461
866,0.38072664563309094
867,0.07146712952784808
868,0.060226351972092515
869,0.09832418465150862
870,0.2878298822519172
871,0.08920042635603623
872,0.06394977071817905
873,0.07904169297866946
874,0.07129422513142385
875,0.23439398320494717
876,0.15481582514557196
877,0.04940107314475416
878,0.2576448560017576
879,0.32045285470916496
880,0.11934595273661348
881,0.09989666542914091
882,0.1388343826565329
883,0.10880762897614031
884,0.22987421274629447
885,0.28005033999014733
886,0.2824192540469992
887,0.1945022401265022
888,0.5093616643030674
889,0.06439278762564338
890,0.02818894578898687
891,0.14615105446052398
892,0.08869812380575474
893,0.3461559737723601
894,0.2709372524953628
895,0.2956053997558821
896,0.06917218803142706
897,0.37825101792988913
898,0.09651217476230213
899,0.05693680140783902
900,0.12764832945516877
901,0.1676633176621245
902,0.17904346492534376
903,0.11463617732439695
904,0.1308427302833208
905,0.1658478290775272
906,0.04804891275213552
907,0.12301095147290522
908,0.04272453643821592
909,0.1626137638673322
910,0.20467734855767472
911,0.1050676900860886
912,0.3349848929404577
913,0.0805294435274803
914,0.3736564789965167
915,0.17543647458136552
916,0.21794337644963943
917,0.17053487593991556
918,0.15199608219090247
919,0.3068067452967224
920,0.3140812808418264
921,0.06856671548659371
922,0.10694201518420551
923,0.42513063185687827
924,0.2113953006843027
925,0.35614340004054423
926,0.07667599808926659
927,0.1507312854465574
928,0.09056460147512162
929,0.125169566842498
930,0.25339318717090825
931,0.569889134019611
932,0.09288268532132288
933,0.07205207287558206
934,0.10238823829757054
935,0.06863459304042492
936,0.24191639787751137
937,0.05392525611031534
938,0.03940986783334239
939,0.13853398540954523
940,0.03821341678030034
941,0.15072036468889755
942,0.12508575576477304
943,0.08268034426622242
944,0.05020021582064033
945,0.23928752783335114
946,0.179672012302526
947,0.21285096866607842
948,0.1403329378867291
949,0.15831239711507775
950,0.1430900593624416
951,0.08331682008357512
952,0.11976338976224611
953,0.05687079825873536
954,0.2546110895809485
955,0.11185875701321894
956,0.25892606811237795
957,0.21166104840285357
958,0.2760123853197459
959,0.18430165429446704
960,0.27863451235834197
961,0.3238638114553327
962,0.0616736377496193
963,0.14229114184581645
964,0.08649878012185512
965,0.1975592538582692
966,0.10865972698989841
967,0.12158410879899192
968,0.14346219537309715
969,0.13364205429099624
970,0.07909384839858673
971,0.28337624391802707
972,0.11476757928057911
973,0.0904330185124567
974,0.12133631636641858
975,0.17597266323378646
976,0.2245305536553993
977,0.2492882764413601
978,0.1617220542244408
979,0.1406552265891562
980,0.06710743098406874
981,0.1457108350081514
982,0.070774475753369
983,0.12669542250722238
984,0.11462998905503838
985,0.09043032296219235
986,0.048210409310686736
987,0.14975638720167728
988,0.1349242185165127
989,0.12821290755635018
990,0.10800059289839788
991,0.0344959672735811
992,0.3965742108853272
993,0.14205745992089766
994,0.08068464716621229
995,0.14122223323605226
996,0.30779153022002487
997,0.08726385549827582
998,0.0347598591474419
999,0.20902340018751994
1000,0.06315267484213044
1001,0.2475566481605126
1002,0.12461640121851723
1003,0.15139334972399165
1004,0.12358011844875606
1005,0.2700337552789855
1006,0.24491182109379506
1007,0.16961391105092186
1008,0.08972599404474062
1009,0.08994107010906022
1010,0.18251647197579104
1011,0.19082059711207155
1012,0.2320103721356878
1013,0.17584674141988635
1014,0.0803348611667391
1015,0.3622311374759432
1016,0.16708517482744373
1017,0.12090497985190081
1018,0.16749675418753235
1019,0.3993406436128647
1020,0.05597231692253838
1021,0.19850038795774463
1022,0.16241931873199417
1023,0.12700585251719632
1024,0.09885920849561386
1025,0.16408075463658828
1026,0.08788568004269008
1027,0.11288755939818361
1028,0.05689474585119497
1029,0.06664565182089692
1030,0.33834875434541944
1031,0.280712973514593
1032,0.06220143626059226
1033,0.14229671676824548
1034,0.33159282850549576
1035,0.19460061398786302
1036,0.38247288300648186
1037,0.1067448487643137
1038,0.05148953366956345
1039,0.12678298552985923
1040,0.20757515506008836
1041,0.06530024410616372
1042,0.2461889002871646
1043,0.4711772401691586
1044,0.18149715933832875
1045,0.26089896323504896
1046,0.03415603293722414
1047,0.2403160550048677
1048,0.1673818953158602
1049,0.19641614032218022
1050,0.2051629598480326
1051,0.14131057391705812
1052,0.09079021859668958
1053,0.45033878313855946
1054,0.19670019576490536
1055,0.23339761027961423
1056,0.05659090235951131
1057,0.1558085249045545
1058,0.13838476909452135
1059,0.22973198007175363
1060,0.029601488128077634
1061,0.2188332164907508
1062,0.4422586936199346
1063,0.25848624435506884
1064,0.0315029566543642
1065,0.2953504325589814
1066,0.04449548048352832
1067,0.46491429343370133
1068,0.09114738507471416
1069,0.037294796932425066
1070,0.14762882907465283
1071,0.05751510400760275
1072,0.4169360284060058
1073,0.07619124716188547
1074,0.11342312836488705
1075,0.059546468793500076
1076,0.3737401808573194
1077,0.06449356405538936
1078,0.26044384561453704
1079,0.03534249001055155
1080,0.0925590435479381
1081,0.0806248107901099
1082,0.08923755736237579
1083,0.2416127142610391
1084,0.07529095903505836
1085,0.0629666548720441
1086,0.14020496951967482
1087,0.027400600865342413
1088,0.14347891608040217
1089,0.1137086717758015
1090,0.20301285081551484
1091,0.1380412290670085
1092,0.10765596096636233
1093,0.18437127711844106
1094,0.04000301854248316
1095,0.26309791199573107
1096,0.0705490818086648
1097,0.1861288891089532
1098,0.04593395552259247
1099,0.23169059211402113
1100,0.13126447003407862
1101,0.1469697859725012
1102,0.11256809100542513
1103,0.03770813552962155
1104,0.10933571748532173
1105,0.3321306349755711
1106,0.1962493183496405
1107,0.31251633562922615
1108,0.10097425138986311
1109,0.44393268742860165
1110,0.10712370908678322
1111,0.16466157111874524
1112,0.4320533632770341
1113,0.16287990731718618
1114,0.12083978944861727
1115,0.11156449488398651
1116,0.06707631765002868
1117,0.16792879806611122
1118,0.13142288902289886
1119,0.024869298106800206
1120,0.09118249579105939
1121,0.2822630678571546
1122,0.10773690935150507
1123,0.1049959386329403
1124,0.12933528089108853
1125,0.12347368241358503
1126,0.23340865595536966
1127,0.05549721048320174
1128,0.2816779934135493
1129,0.20891031851087496
1130,0.11998230361710513
1131,0.15795447666837867
1132,0.09463901813920973
1133,0.19106540377221584
1134,0.18533816577637627
1135,0.14779368186797395
1136,0.08675094107013862
1137,0.13176262054990956
1138,0.06025381784550536
1139,0.2670619308815086
1140,0.12426568517323672
1141,0.15531370048455612
1142,0.24411044087406283
1143,0.14579572109731723
1144,0.15745243591331629
1145,0.06986021530815005
1146,0.12345589726039521
1147,0.37489662961471504
1148,0.05565900999395032
1149,0.25791601752935694
1150,0.3836656394155276
1151,0.08450665260467734
1152,0.02938290814266676
1153,0.18924423482138406
1154,0.08168481210201833
1155,0.22386727386634855
1156,0.09650042369275065
1157,0.09070961144729794
1158,0.072437146490721
1159,0.09175722739980216
1160,0.05099066986040651
1161,0.055873402812519735
1162,0.3732070761846076
1163,0.16662164897688267
1164,0.28102126621557183
1165,0.17815358762995276
1166,0.07670273426491338
1167,0.16966494984871902
1168,0.32879261404267035
1169,0.046210183769039945
1170,0.10458981836852581
1171,0.18813302567112405
1172,0.15286006676116334
1173,0.05379352295277785
1174,0.13939204015516032
1175,0.14868912787804145
1176,0.15508163334627442
1177,0.1021818945081335
1178,0.03996416609729356
1179,0.1741315370372305
1180,0.31471146872722566
1181,0.16671670084617263
1182,0.13793416987033894
1183,0.37843846549139537
1184,0.15654603600418754
1185,0.21214700846509404
1186,0.1377353580685673
1187,0.10471042646565891
1188,0.39322458245403685
1189,0.052240003513094824
1190,0.11217361364235078
1191,0.04989997260000268
1192,0.1074485861944744
1193,0.08498596862814445
1194,0.22344031795398972
1195,0.13168750923965358
1196,0.10942635123183216
1197,0.1632944649753966
1198,0.09094696574108345
1199,0.2274826492458387
1200,0.4072585979768523
1201,0.11950335733841885
1202,0.19366567391573145
1203,0.2018570762196244
1204,0.2534494318296164
1205,0.2358688826502065
1206,0.0565972589834777
1207,0.13470321065567376
1208,0.042869670178022755
1209,0.2773650683597908
1210,0.0500810221919224
1211,0.07948231385094019
1212,0.14872766276961305
1213,0.16862146274913786
1214,0.10122679590110092
1215,0.05899313425045697
1216,0.3487654481694271
1217,0.2964684497000392
1218,0.20519787480457657
1219,0.11869137008153381
1220,0.30676162694049247
1221,0.49266682791742783
1222,0.14907122056494188
1223,0.06453840616037511
1224,0.12368220390975561
1225,0.11696516676723383
1226,0.11970780323978998
1227,0.11390660075453932
1228,0.3037937642310526
1229,0.10395812687787673
1230,0.2971955909102016
1231,0.09099648550225416
1232,0.040447605470035085
1233,0.27775670739149644
1234,0.04639244113699519
1235,0.16976595166518282
1236,0.11162749389627474
1237,0.061170330860483804
1238,0.30881281680702355
1239,0.15882010550928172
1240,0.11225782456926973
1241,0.18578358079336313
1242,0.20747953626212268
1243,0.1329163882885889
1244,0.16152786272474348
1245,0.041482407207988306
1246,0.23384911664501848
1247,0.19925564102946577
1248,0.09574194052692883
1249,0.25224396887469014
1250,0.21877425854755803
