<DATE>,CHMF,GMKN,LKOH,MSNG,NLMK,NVTK,PIKK,PLZL,SBER,YNDX
20150512,0.04508552752421195,0.013195290418832424,0.0025973076825240742,0.00655079188153885,0.05209731889928466,0.0,-0.002055499182095999,-0.06158605368430309,-0.004114412865043558,0.0
20150513,-0.03513183927074593,-0.023207293002884738,-0.02955880224154439,-0.024403854686756266,-0.03756573450743768,-0.0025893849743365643,-0.0005145356429442266,0.009701218315291466,0.0006647610428940417,-0.03640547638500973
20150514,0.04046604734442995,-0.018375758838300997,-0.0037857829961275963,-0.004125843913557953,0.02635997292625198,-0.000997705360621909,0.027412884038375027,-0.012850827218187635,-0.012437472263451663,0.02820030214582431
20150515,0.0022544292962201006,0.004188385804400479,-0.005802018159025933,-0.012480661223609142,0.0030559823755451623,0.006368180725014084,0.0005006257926837014,0.009419221916491558,0.009909025910092907,-0.0218644836967384
20150518,-0.02689867936109095,-0.0038956029008304625,-0.01749315744751723,0.007818648117797769,-0.018195043591229306,-0.004174541396856008,0.008472515172284393,0.008402103264144005,0.0041220721886365864,-0.006335818449085783
20150519,-0.0021503606003454552,-0.020605056885043594,-0.007874056430905883,-0.022579063700918438,-0.01565868293319576,-0.013032765921686503,0.007416597655049619,0.004945914255356215,-0.027034125679116987,-0.005310686937237821
20150520,-0.012161749233207264,0.013947503412987214,-0.019517292513949708,-0.01984511359435488,-0.012124859856100529,-0.0016158355363797515,0.004914014802429163,0.009513651623762272,-0.02414743062239074,-0.013941244562083519
20150521,0.030537984133674353,0.002942621054197578,0.016746659433441478,0.00970358018273898,0.04597858638052562,0.02771033475435647,-0.000980873055591948,-0.015389654304561264,0.022783173930576738,0.009672294642507507
20150522,0.004056142496243922,-0.06850327539394031,0.005533610958224022,0.012263550123013613,0.021541616403818867,0.007443717034559727,-0.002948405084297768,0.0,0.014905425008987307,-0.007514796502486387
20150525,-0.006171856524930751,-0.0019948560345211626,-0.013811935715982297,0.0026462042432732653,-0.006263637036170992,-0.010989121575595093,-0.001477468872557654,-0.002795466954799189,0.0014783955384067447,0.0
20150526,0.005523978303370119,-0.028245949223778967,0.0023152778695118077,-0.004768220954671174,-0.014861977142970072,0.017408752609929246,0.019522337919728336,-0.000622277555861273,0.002816336603039497,-0.005402498283348421
20150527,0.021954250887757893,0.013956211493799558,0.0133868686951588,-0.004257590252641171,0.009245908687059108,0.016729550832631356,-0.03692272722375937,-0.0031172095067003415,-0.005910023918154713,-0.0043431121471651365
20150528,-0.002698200192640899,0.0018107263827946273,0.008618041430064114,-0.00481155699722197,0.025496363470881706,0.007788053420747605,-0.030552274508544006,-0.006263722327065318,-0.008523355394625214,0.033175862238899574
20150529,-0.033616610798985085,-0.04261051077300847,-0.04080086725039332,0.0016064260482735728,-0.0227528775251308,-0.011417821471326266,-0.054728131338728996,-0.010421695462414072,-0.0013596195160394844,-0.00951884500920687
20150601,0.004428051515732004,0.03255695015850211,-0.005622570222975551,0.007462721201589594,0.00927195079866026,0.004963736804847579,0.017862450571025937,-0.005092308903712658,-0.01163201620249896,0.00951884500920684
20150602,0.006361655905648022,0.03340338038405703,0.02720570812917424,-0.0005312085118275164,-0.00380745632658151,0.021104985345065667,0.02803674780010794,-0.03374752441255126,0.01733003731713666,0.048288785367251834
20150603,0.011317824932661657,0.008797862471270443,-0.013893282948883508,-0.010683862308312465,-0.0054644944720788485,0.005763704716750134,-0.03018497633839755,-0.003305788134499544,-0.030213778596496595,-0.01719819829722069
20150604,-0.02292969798450262,0.0039082637426020046,0.017861542124504064,-0.00917190136238487,0.029691789807403,-0.00222717241282403,0.02127739844728488,-0.018042587671037943,-0.006574829588172184,0.013178092380555036
20150605,0.016639861910550953,0.024737676694066662,0.0176648361798053,-0.00816331063916087,0.0,0.00685124427926295,-0.005277057100843781,-0.005070147754938044,-0.009023041620504423,-0.01726807763208015
20150608,0.010941380269808247,-0.0032096316420550525,-0.007067719145313363,-0.0016406894574599999,-0.0025297929742491973,-0.001292586275435478,0.007905179507113247,0.023112735425975955,-0.02060453491576204,0.0010240656296903522
20150609,0.003195401344886896,-0.025745507457215915,0.0209782989408382,0.0010940920128590542,-0.01315102152653801,0.011208201853239239,-0.023905520853554366,0.019672765598704928,0.014923508416664096,-0.012358550703796848
20150610,-0.037047291135227166,-0.010986843519483223,-0.02121344551661996,-0.010442524130994245,-0.02309318993105505,-0.006231691720957402,-0.013532006218576273,0.06291382541056918,0.018346549031147227,-0.015666116744399463
20150611,-0.016523784116188316,0.006233786420814548,-0.017556103118161276,-0.0033204236373025223,0.00633872867868833,-0.000735699867650932,-0.027626066274931152,0.04296603588344334,0.014438679269892169,0.0
20150615,0.008045635086942081,0.010611545513167748,-0.010103120856770524,0.009379379105038855,-0.013970764614248477,0.013523597917406645,0.02216157180285235,0.0492907064339912,-0.010391503276018389,-0.004219415542708211
20150616,-0.004853159889568407,-0.006477172699030332,0.007466915463629633,0.021728176914642724,0.002226242744985118,-0.007287334125943818,0.025427391020945395,0.0033305609471645323,0.023400930164612577,-0.020289003486023128
20150617,-0.014872675697407207,-0.0015483874061294853,-0.010170328654077443,-0.0005374899350037276,-0.0006951686063757449,-0.0034801756894828977,-0.011821738965166811,0.0002770466841380798,-0.009432097812171289,0.00323102058144654
20150618,-0.009065314797035888,-0.01048869888773101,0.0004039588016960476,0.031227729300452995,0.004163781171779514,-0.009216655104923952,-0.04025908991771921,0.0038706158359432634,0.0023321226016819207,-0.026145280104322245
20150619,0.005824926526347631,0.011005094458204577,-0.0006464124336267968,-0.019469175862375003,0.017164856721105768,0.013062461511460155,0.012860115729604753,-0.0033167526259939265,-0.019649172367783168,0.004405293467916418
20150622,0.019454220916818744,-0.001549987393756214,0.005079222432544658,-0.02039791602878566,-0.00313629492779621,-0.0012802928132000433,0.02306527293099597,-0.0008309098940875034,0.006129860375536789,-0.03238697357471621
20150623,-0.003188189628974325,-0.01742077123602475,-0.007263954458225169,-0.004892643627868515,0.02401950584422039,-0.003483365883565059,-0.02306527293099599,-0.002219140993913355,0.00013887924472015046,-0.011415649083676769
20150624,-0.030545843828709004,-0.005592796723526766,-0.009768087436207072,-0.0016362152545949826,-0.006420567802922806,-0.005155599709161859,0.021435280720065085,0.0019420175336391189,-0.000416695609890764,0.0
20150625,0.0012122263152139752,-0.005305052229693229,-0.016079505374348234,0.0,-0.006056953708189907,-0.019762015235499718,-0.021435280720065033,-0.002219756738312888,-0.007810360484582256,-0.005757068290067639
20150626,0.012384059199721622,0.018445845790751432,-0.0017887976149069365,0.004357305368955626,0.0017535581481370234,0.028583980188239783,0.0,-0.0027816429618768026,-0.011547797667106134,-0.012783439625674926
20150629,0.015772395140758302,-0.0036620496065144803,0.002619707508994401,-0.02476054968065211,0.012721966025648816,0.006202135897175645,0.0,0.0036146292657687094,-0.005681833467430834,-0.0153214546944335
20150630,-0.0005049230099699496,-0.00420168685369997,0.025381136543778392,-0.011768138052854404,-0.006139901830008244,0.014084739881739023,0.0022197567383130316,-0.05212628069144239,0.0301671420457274,0.0071006215495763685
20150701,-0.014754783065469748,-0.030459207484708574,-0.016615678949069863,0.0156602752987584,-0.0028155814001636324,0.005186455335179867,-0.002775466672035896,0.0,-0.01883557603617742,0.005878911699776059
20150702,0.012226336712111218,0.003790960402547324,0.010564776205200696,0.028987536873252187,0.0021459235702766762,-0.0190893605041714,0.001111111225422971,0.011628037995119214,-0.006499952233409388,0.0
20150703,0.001686341040436412,0.0014044187475565717,-0.01217153316844797,-0.0005392289157349715,-0.001877431153574554,0.0018165309263977853,0.011043734551651866,-0.023392879574705462,0.0018412298948568776,0.004678371106100721
20150706,0.020347599937178783,0.0015102483992439567,0.014206121866235346,-0.02955880224154439,0.008021433384575085,0.011907050293399769,-0.006058955467736456,0.01176484157958643,-0.031917602968305085,0.003494470649773557
20150707,-0.005463137501217774,0.006768033569616893,0.0020304575503819213,-0.006129860375536968,-0.016784549792700297,0.003222921321545174,0.00441015047755279,-0.0023419214450811437,0.004664051597286825,-0.04762804898925459
20150708,-0.023344749785352392,-0.026031838717946867,0.0020263431452324674,0.011117401886575992,0.004728141195946116,0.003212567460446639,0.0,0.019446266540372282,-0.015238390104932385,0.030032287098875076
20150709,-0.015756448597752985,0.00010988407241432995,0.005893530157553652,-0.000552944443173214,0.04351378618596649,0.006217268450485117,-0.006622540760493494,0.026380766844447696,0.023636933534028074,0.01176484157958643
20150710,0.0012076254378866867,0.005041659079008796,-0.007919873302786023,-0.007216240029742639,-0.013641003984230005,0.0014156788773841355,-0.003327790092674691,0.008363583739511696,0.02435844383204044,-0.01176484157958637
20150713,0.011655942728361589,0.023660154087122603,-0.011998674742371545,0.0005569479397657892,0.030656702696745464,0.016659745241175267,0.0005554012916998831,-0.010044727312815662,0.02611259478765308,0.014101291240605926
20150714,0.012195273093818425,0.008928630744301398,-0.0056407766653393965,0.0,0.005313777685573138,0.004684661989869578,-0.011167061886294417,0.021088461864467518,0.013075642573622004,0.02648398887447234
20150715,0.00168208618298488,0.004013100749718268,0.015608993857328881,-0.005583487425700568,-0.017695070575080386,0.0012109680573350315,0.009499931741903929,0.001646090906668717,0.0013522652500135325,-0.005698021114637779
20150716,0.0023501773449534514,0.011735256218420932,0.0006501950814234353,0.007252472514088784,-0.0015424167582326152,-0.001210968057334965,0.0,-0.007705046374405264,0.0028338187778723448,-0.0022883305180122736
20150717,-0.007067167223092331,-0.006688988150796652,0.0015425211095871662,-0.014557927876325275,-0.015033979374928572,-0.005206537273523955,0.0027770081717517544,0.010989121575595165,0.017498609855203066,0.03045920748470844
20150720,0.0030349036951538896,-0.01510937931061557,-0.01520382400754424,0.0028161099996420924,0.0057291823376143265,-0.008211804685100053,-0.023002416707192545,-0.012647955243238123,-0.018981989535204094,-0.01005033585350145
20150721,0.008048333182828195,0.0037192540615062645,0.005667133560775251,0.009515884848529407,-0.012016863519122708,-0.010227562260699865,-0.01659551678051858,0.0019350386134673102,0.0193791564167075,-0.002247191956904721
20150722,0.022458011238055346,-0.011521356376384842,0.009374431806140598,0.0005569479397657892,-0.005402213546564056,0.009349984319340856,-0.013360640218900635,0.0,-0.012654181509033477,-0.027367728582025224
20150723,-0.004582659411092128,-0.021802479745971347,-0.0010147134305465702,0.002780096313811117,0.0086819803435653,-0.00492871971166323,-0.05653941041566482,-0.013344651742231387,-0.025799122670241387,0.016055390753297778
20150724,0.023187094744304144,-0.010361644732583818,0.0025956132510757844,-0.0072443894424966205,0.02009792121206133,-0.012786535423593733,-0.06652068234156244,-0.00533184930881311,-0.03143814619478444,-0.013745920904635126
20150727,0.012899295030116822,-0.0003324652327404815,-0.028762408361443156,-0.005046268067624384,0.02033106878358354,0.014197221603577753,-0.01667261027932321,0.014802672188942276,-0.028361506511202575,-0.008106587532988485
20150728,0.02438382765662277,0.02290134602181025,0.01427915741747224,-0.007334306501929804,0.009015838681620548,0.01660151715254186,0.06319262591421615,0.0022154536893259583,0.015504186535965254,0.0263928113564066
